Time [s],Value,Parity Error,Framing Error
14.243415,\r,,
14.243674,\n,,
14.607708,S,,
14.607967,W,,
14.608226,D,,
14.608485,S,,
14.608743,0,,
14.609002,0,,
14.609261,4,,
14.60952,0,,
14.609779,0,,
14.610038,0,,
14.610297,0,,
14.610556,0,,
14.610815,0,,
14.611074,1,,
14.611332,0,,
14.611591,0,,
14.61185,\r,,
14.612109,\n,,
14.76703,S,,
14.767289,W,,
14.767548,D,,
14.767806,S,,
14.768065,0,,
14.768324,0,,
14.768583,0,,
14.768842,0,,
14.769101,0,,
14.76936,0,,
14.769619,0,,
14.769878,0,,
14.770137,0,,
14.770395,1,,
14.770654,0,,
14.770913,0,,
14.771172,\r,,
14.771431,\n,,
15.145449,S,,
15.145707,W,,
15.145967,D,,
15.146226,S,,
15.146485,8,,
15.146744,0,,
15.147002,0,,
15.147261,0,,
15.14752,0,,
15.147779,0,,
15.148038,0,,
15.148297,0,,
15.148556,0,,
15.148815,1,,
15.149074,0,,
15.149333,0,,
15.149591,\r,,
15.14985,\n,,
15.344575,S,,
15.344834,W,,
15.345093,D,,
15.345352,S,,
15.345611,0,,
15.34587,0,,
15.346128,0,,
15.346387,0,,
15.346646,0,,
15.346905,0,,
15.347164,0,,
15.347423,0,,
15.347682,0,,
15.347941,1,,
15.3482,0,,
15.348459,0,,
15.348717,\r,,
15.348976,\n,,
16.081457,S,,
16.081715,W,,
16.081974,D,,
16.082233,V,,
16.082492,5,,
16.082751,3,,
16.08301,4,,
16.083269,B,,
16.083528,1,,
16.083787,E,,
16.084046,0,,
16.084304,0,,
16.084563,0,,
16.084822,1,,
16.085081,0,,
16.08534,0,,
16.085599,\r,,
16.085858,\n,,
16.091414,S,,
16.091673,W,,
16.091932,D,,
16.092191,V,,
16.09245,5,,
16.092709,3,,
16.092968,4,,
16.093227,B,,
16.093486,2,,
16.093745,0,,
16.094004,0,,
16.094262,0,,
16.094521,0,,
16.09478,1,,
16.095039,0,,
16.095298,0,,
16.095557,\r,,
16.095816,\n,,
16.101372,S,,
16.101631,W,,
16.10189,D,,
16.102149,V,,
16.102408,5,,
16.102667,3,,
16.102926,4,,
16.103185,B,,
16.103444,1,,
16.103703,F,,
16.103961,0,,
16.10422,0,,
16.104479,0,,
16.104738,1,,
16.104997,0,,
16.105256,0,,
16.105515,\r,,
16.105774,\n,,
17.246493,S,,
17.246751,W,,
17.24701,D,,
17.247269,S,,
17.247528,0,,
17.247787,0,,
17.248046,0,,
17.248305,0,,
17.248564,0,,
17.248823,0,,
17.249082,4,,
17.24934,0,,
17.249599,0,,
17.249858,1,,
17.250117,0,,
17.250376,0,,
17.250635,\r,,
17.250894,\n,,
17.405813,S,,
17.406072,W,,
17.406331,D,,
17.40659,S,,
17.406849,0,,
17.407107,0,,
17.407366,0,,
17.407625,0,,
17.407884,0,,
17.408143,0,,
17.408402,0,,
17.408661,0,,
17.40892,0,,
17.409179,1,,
17.409438,0,,
17.409696,0,,
17.409955,\r,,
17.410214,\n,,
17.485477,S,,
17.485735,W,,
17.485994,D,,
17.486253,S,,
17.486512,0,,
17.486771,0,,
17.48703,0,,
17.487289,0,,
17.487548,0,,
17.487807,0,,
17.488066,4,,
17.488324,0,,
17.488583,0,,
17.488842,1,,
17.489101,0,,
17.48936,0,,
17.489619,\r,,
17.489878,\n,,
17.614926,S,,
17.615185,W,,
17.615444,D,,
17.615703,S,,
17.615962,0,,
17.616221,0,,
17.61648,0,,
17.616739,0,,
17.616997,0,,
17.617256,0,,
17.617515,0,,
17.617774,0,,
17.618033,0,,
17.618292,1,,
17.618551,0,,
17.61881,0,,
17.619069,\r,,
17.619328,\n,,
17.714504,S,,
17.714763,W,,
17.715022,D,,
17.71528,S,,
17.715539,0,,
17.715798,0,,
17.716057,0,,
17.716316,0,,
17.716575,0,,
17.716834,0,,
17.717093,4,,
17.717352,0,,
17.717611,0,,
17.717869,1,,
17.718128,0,,
17.718387,0,,
17.718646,\r,,
17.718905,\n,,
17.814078,S,,
17.814337,W,,
17.814596,D,,
17.814855,S,,
17.815114,0,,
17.815373,0,,
17.815631,0,,
17.81589,0,,
17.816149,0,,
17.816408,0,,
17.816667,0,,
17.816926,0,,
17.817185,0,,
17.817444,1,,
17.817703,0,,
17.817961,0,,
17.81822,\r,,
17.818479,\n,,
17.893741,S,,
17.894,W,,
17.894259,D,,
17.894518,S,,
17.894777,0,,
17.895036,0,,
17.895295,0,,
17.895554,0,,
17.895813,0,,
17.896072,0,,
17.89633,4,,
17.896589,0,,
17.896848,0,,
17.897107,1,,
17.897366,0,,
17.897625,0,,
17.897884,\r,,
17.898143,\n,,
17.993317,S,,
17.993576,W,,
17.993835,D,,
17.994094,S,,
17.994353,0,,
17.994612,0,,
17.994871,0,,
17.99513,0,,
17.995389,0,,
17.995648,0,,
17.995906,0,,
17.996165,0,,
17.996424,0,,
17.996683,1,,
17.996942,0,,
17.997201,0,,
17.99746,\r,,
17.997719,\n,,
18.092895,S,,
18.093154,W,,
18.093413,D,,
18.093672,S,,
18.093931,0,,
18.094189,0,,
18.094448,0,,
18.094707,0,,
18.094966,0,,
18.095225,0,,
18.095484,4,,
18.095743,0,,
18.096002,0,,
18.096261,1,,
18.096519,0,,
18.096778,0,,
18.097037,\r,,
18.097296,\n,,
18.212385,S,,
18.212644,W,,
18.212903,D,,
18.213162,S,,
18.213421,0,,
18.21368,0,,
18.213939,0,,
18.214198,0,,
18.214456,0,,
18.214715,0,,
18.214974,0,,
18.215233,0,,
18.215492,0,,
18.215751,1,,
18.21601,0,,
18.216269,0,,
18.216528,\r,,
18.216787,\n,,
18.292047,S,,
18.292306,W,,
18.292565,D,,
18.292824,S,,
18.293083,0,,
18.293341,0,,
18.2936,0,,
18.293859,0,,
18.294118,0,,
18.294377,0,,
18.294636,4,,
18.294895,0,,
18.295154,0,,
18.295413,1,,
18.295672,0,,
18.29593,0,,
18.296189,\r,,
18.296448,\n,,
18.411539,S,,
18.411798,W,,
18.412056,D,,
18.412315,S,,
18.412574,0,,
18.412833,0,,
18.413092,0,,
18.413351,0,,
18.41361,0,,
18.413869,0,,
18.414128,0,,
18.414387,0,,
18.414645,0,,
18.414904,1,,
18.415163,0,,
18.415422,0,,
18.415681,\r,,
18.41594,\n,,
18.4912,S,,
18.491459,W,,
18.491718,D,,
18.491977,S,,
18.492236,0,,
18.492495,0,,
18.492754,0,,
18.493013,0,,
18.493272,0,,
18.49353,0,,
18.493789,4,,
18.494048,0,,
18.494307,0,,
18.494566,1,,
18.494825,0,,
18.495084,0,,
18.495343,\r,,
18.495602,\n,,
18.600736,S,,
18.600995,W,,
18.601254,D,,
18.601512,S,,
18.601771,0,,
18.60203,0,,
18.602289,0,,
18.602548,0,,
18.602807,0,,
18.603066,0,,
18.603325,0,,
18.603584,0,,
18.603843,0,,
18.604101,1,,
18.60436,0,,
18.604619,0,,
18.604878,\r,,
18.605137,\n,,
18.690354,S,,
18.690613,W,,
18.690872,D,,
18.691131,S,,
18.691389,0,,
18.691648,0,,
18.691907,0,,
18.692166,0,,
18.692425,0,,
18.692684,0,,
18.692943,4,,
18.693202,0,,
18.693461,0,,
18.69372,1,,
18.693978,0,,
18.694237,0,,
18.694496,\r,,
18.694755,\n,,
18.799888,S,,
18.800147,W,,
18.800406,D,,
18.800664,S,,
18.800923,0,,
18.801182,0,,
18.801441,0,,
18.8017,0,,
18.801959,0,,
18.802218,0,,
18.802477,0,,
18.802736,0,,
18.802994,0,,
18.803253,1,,
18.803512,0,,
18.803771,0,,
18.80403,\r,,
18.804289,\n,,
18.889507,S,,
18.889766,W,,
18.890025,D,,
18.890284,S,,
18.890543,0,,
18.890802,0,,
18.891061,0,,
18.89132,0,,
18.891579,0,,
18.891838,0,,
18.892096,4,,
18.892355,0,,
18.892614,0,,
18.892873,1,,
18.893132,0,,
18.893391,0,,
18.89365,\r,,
18.893909,\n,,
18.989083,S,,
18.989342,W,,
18.989601,D,,
18.98986,S,,
18.990119,0,,
18.990378,0,,
18.990637,0,,
18.990896,0,,
18.991155,0,,
18.991413,0,,
18.991672,0,,
18.991931,0,,
18.99219,0,,
18.992449,1,,
18.992708,0,,
18.992967,0,,
18.993226,\r,,
18.993485,\n,,
19.078705,S,,
19.078963,W,,
19.079222,D,,
19.079481,S,,
19.07974,0,,
19.079999,0,,
19.080258,0,,
19.080517,0,,
19.080776,0,,
19.081035,0,,
19.081294,4,,
19.081552,0,,
19.081811,0,,
19.08207,1,,
19.082329,0,,
19.082588,0,,
19.082847,\r,,
19.083106,\n,,
19.158363,S,,
19.158622,W,,
19.158881,D,,
19.15914,S,,
19.159399,0,,
19.159658,0,,
19.159917,0,,
19.160175,0,,
19.160434,0,,
19.160693,0,,
19.160952,0,,
19.161211,0,,
19.16147,0,,
19.161729,1,,
19.161988,0,,
19.162247,0,,
19.162506,\r,,
19.162764,\n,,
19.228069,S,,
19.228328,W,,
19.228586,D,,
19.228845,S,,
19.229104,0,,
19.229363,0,,
19.229622,0,,
19.229881,0,,
19.23014,0,,
19.230399,0,,
19.230658,4,,
19.230917,0,,
19.231175,0,,
19.231434,1,,
19.231693,0,,
19.231952,0,,
19.232211,\r,,
19.23247,\n,,
19.35757,S,,
19.357829,W,,
19.358088,D,,
19.358347,S,,
19.358606,0,,
19.358865,0,,
19.359124,0,,
19.359383,0,,
19.359641,0,,
19.359901,0,,
19.360159,0,,
19.360419,0,,
19.360677,0,,
19.360936,1,,
19.361195,0,,
19.361454,0,,
19.361713,\r,,
19.361972,\n,,
19.706049,S,,
19.706308,W,,
19.706567,D,,
19.706826,V,,
19.707085,5,,
19.707344,3,,
19.707602,4,,
19.707861,B,,
19.70812,1,,
