Time [s],Value,Parity Error,Framing Error
0.482479,a,,
0.482739,'142',,
0.482999,'160',,
0.483259,'1',,
0.483519,'225',,
0.483779,'140',,
0.484039,'176',,
0.484299,'139',,
0.484559,'19',,
0.484819,'140',,
0.48508,'4',,
0.48534,'8',,
0.486607,L,,
0.486867,C,,
0.487127,S,,
0.487387,A,,
0.487647,'250',,
0.487907,Q,,
0.488167,'160',,
0.488427,'0',,
0.488687,\n,,
0.488947,h,,
0.489207,'29',,
0.489467,'232',,
0.489727,'30',,
0.489987,'185',,
0.490248,'155',,
0.490508,'232',,
0.490768,'31',,
0.491028,'248',,
0.491288,'0',,
0.491548,'0',,
0.491808,'0',,
0.492068,'0',,
0.492328,'224',,
0.492588,'12',,
0.492848,'160',,
0.493108,'1',,
0.493368,'225',,
0.493628,'140',,
0.493888,'176',,
0.494148,'139',,
0.494408,'19',,
0.494668,'140',,
0.494928,'4',,
0.495188,'8',,
0.496592,L,,
0.496852,C,,
0.497112,S,,
0.497372,A,,
0.497632,'250',,
0.497892,Q,,
0.498152,'160',,
0.498412,'0',,
0.498672,\n,,
0.498932,h,,
0.499192,'29',,
0.499452,'232',,
0.499712,'30',,
0.499972,'185',,
0.500233,'155',,
0.500493,'232',,
0.500753,'31',,
0.501013,'248',,
0.501273,'0',,
0.501533,'0',,
0.501793,'0',,
0.502053,'0',,
0.502313,'193',,
0.502573,'134',,
0.502833,'160',,
0.503093,'1',,
0.503353,'225',,
0.503613,'140',,
0.503873,'176',,
0.504133,'139',,
0.504393,'19',,
0.504653,'140',,
0.504913,'4',,
0.505173,'8',,
0.506593,L,,
0.506853,C,,
0.507113,S,,
0.507373,A,,
0.507634,'250',,
0.507894,Q,,
0.508154,'160',,
0.508414,'0',,
0.508674,\n,,
0.508934,h,,
0.509194,'29',,
0.509454,'232',,
0.509714,'30',,
0.509974,'185',,
0.510234,'155',,
0.510494,'232',,
0.510754,'31',,
0.511014,'248',,
0.511274,'0',,
0.511534,'0',,
0.511794,'0',,
0.512054,'0',,
0.512314,'169',,
0.512574,'154',,
0.512834,'160',,
0.513094,'1',,
0.513354,'225',,
0.513614,'140',,
0.513874,'176',,
0.514134,'139',,
0.514394,'19',,
0.514654,'140',,
0.514914,'4',,
0.515174,'8',,
0.516595,L,,
0.516855,C,,
0.517115,S,,
0.517375,A,,
0.517635,'250',,
0.517895,Q,,
0.518155,'160',,
0.518415,'0',,
0.518675,\n,,
0.518935,h,,
0.519195,'29',,
0.519455,'232',,
0.519715,'30',,
0.519975,'185',,
0.520235,'155',,
0.520495,'232',,
0.520755,'31',,
0.521015,'248',,
0.521275,'0',,
0.521535,'0',,
0.521795,'0',,
0.522055,'0',,
0.522315,'225',,
0.522575,'142',,
0.522835,'169',,
0.523095,'155',,
0.523355,'225',,
0.523615,'140',,
0.523875,'176',,
0.524135,'139',,
0.524395,'19',,
0.524655,'140',,
0.524915,'4',,
0.525175,'8',,
0.526596,L,,
0.526856,C,,
0.527116,S,,
0.527376,A,,
0.527636,'250',,
0.527896,Q,,
0.528156,'160',,
0.528416,'0',,
0.528676,\n,,
0.528936,h,,
0.529196,'29',,
0.529456,'232',,
0.529716,'30',,
0.529976,'185',,
0.530236,'155',,
0.530496,'232',,
0.530756,'31',,
0.531016,'248',,
0.531276,'0',,
0.531536,'0',,
0.531796,'0',,
0.532056,'0',,
0.532316,a,,
0.532576,'142',,
0.532836,'169',,
0.533097,'155',,
0.533357,'225',,
0.533617,'140',,
0.533877,'176',,
0.534137,'139',,
0.534397,'19',,
0.534657,'140',,
0.534917,'4',,
0.535177,'8',,
0.536599,L,,
0.536859,C,,
0.537119,S,,
0.537379,A,,
0.537639,'250',,
0.537899,Q,,
0.538159,'160',,
0.538419,'0',,
0.538679,\n,,
0.538939,h,,
0.539199,'29',,
0.539459,'232',,
0.539719,'30',,
0.539979,'185',,
0.540239,'155',,
0.540499,'232',,
0.540759,'31',,
0.541019,'248',,
0.541279,'0',,
0.541539,'0',,
0.541799,'0',,
0.542059,'0',,
0.542319,'224',,
0.542579,'12',,
0.542839,'169',,
0.543099,'155',,
0.543359,'225',,
0.543619,'140',,
0.543879,'176',,
0.544139,'139',,
0.5444,'19',,
0.54466,'140',,
0.54492,'4',,
0.54518,'8',,
0.546598,L,,
0.546858,C,,
0.547118,S,,
0.547378,A,,
0.547638,'250',,
0.547898,Q,,
0.548159,'160',,
0.548419,'0',,
0.548679,\n,,
0.548939,h,,
0.549199,'29',,
0.549459,'232',,
0.549719,'30',,
0.549979,'185',,
0.550239,'155',,
0.550499,'232',,
0.550759,'31',,
0.551019,'248',,
0.551279,'0',,
0.551539,'0',,
0.551799,'0',,
0.552059,'0',,
0.552319,'193',,
0.552579,'134',,
0.552839,'169',,
0.553099,'155',,
0.553359,'225',,
0.553619,'140',,
0.553879,'176',,
0.554139,'139',,
0.554399,'19',,
0.554659,'140',,
0.554919,'4',,
0.555179,'8',,
0.556609,L,,
0.556869,C,,
0.557129,S,,
0.557389,A,,
0.557649,'250',,
0.557909,Q,,
0.558169,'160',,
0.558429,'0',,
0.55869,\n,,
0.55895,h,,
0.55921,'29',,
0.55947,'232',,
0.55973,'30',,
0.55999,'185',,
0.56025,'155',,
0.56051,'232',,
