Time [s],Value,Parity Error,Framing Error
7.151497,'232',,
7.151757,'23',,
7.152017,'255',,
7.152277,'0',,
7.152537,'0',,
7.152797,'0',,
7.153057,'0',,
7.153317,'169',,
7.153577,'154',,
7.153837,a,,
7.154097,'141',,
7.154357,'160',,
7.154617,'128',,
7.154877,'176',,
7.155137,'139',,
7.155397,'19',,
7.155657,'140',,
7.155917,'4',,
7.156177,'8',,
7.447799,L,,
7.448059,C,,
7.448319,S,,
7.448579,A,,
7.448839,'250',,
7.449099,Q,,
7.449359,'160',,
7.449619,'0',,
7.449879,\n,,
7.450139,h,,
7.450399,'29',,
7.450659,'232',,
7.450919,'30',,
7.451179,'185',,
7.451439,'155',,
7.451699,'232',,
7.451959,'23',,
7.452219,'255',,
7.452479,'0',,
7.45274,'0',,
7.453,'0',,
7.45326,'0',,
7.45352,'169',,
7.45378,'154',,
7.45404,a,,
7.4543,'141',,
7.45456,'160',,
7.45482,'128',,
7.45508,'176',,
7.45534,'139',,
7.4556,'19',,
7.45586,'140',,
7.45612,'4',,
7.45638,'8',,
7.747656,L,,
7.747916,C,,
7.748176,S,,
7.748436,A,,
7.748696,'250',,
7.748956,Q,,
7.749216,'160',,
7.749476,'0',,
7.749736,\n,,
7.749996,h,,
7.750256,'29',,
7.750516,'232',,
7.750776,'30',,
7.751036,'185',,
7.751296,'155',,
7.751556,'232',,
7.751816,'23',,
7.752076,'255',,
7.752336,'0',,
7.752596,'0',,
7.752856,'0',,
7.753116,'0',,
7.753376,'169',,
7.753636,'154',,
7.753896,a,,
7.754156,'141',,
7.754416,'160',,
7.754676,'128',,
7.754936,'176',,
7.755196,'139',,
7.755456,'19',,
7.755716,'140',,
7.755976,'4',,
7.756236,'8',,
8.047857,L,,
8.048117,C,,
8.048377,S,,
8.048637,A,,
8.048897,'250',,
8.049157,Q,,
8.049417,'160',,
8.049677,'0',,
8.049937,\n,,
8.050197,h,,
8.050457,'29',,
8.050717,'232',,
8.050977,'30',,
8.051237,'185',,
8.051497,'155',,
8.051757,'232',,
8.052017,'23',,
8.052277,'255',,
8.052537,'0',,
