Time [s],Value,Parity Error,Framing Error
2.779634,D,,
2.779893,R,,
2.780152,8,,
2.78041,1,,
2.780669,0,,
2.780928,1,,
2.781187,0,,
2.781446,0,,
2.781705,\r,,
2.781964,\n,,
2.789076,S,,
2.789334,W,,
2.789593,D,,
2.789852,R,,
2.790111,8,,
2.79037,2,,
2.790629,0,,
2.790888,1,,
2.791147,0,,
2.791406,0,,
2.791665,\r,,
2.791924,\n,,
2.80901,S,,
2.809268,W,,
2.809527,D,,
2.809786,R,,
2.810045,8,,
2.810304,1,,
2.810563,0,,
2.810822,1,,
2.811081,0,,
2.81134,0,,
2.811598,\r,,
2.811857,\n,,
2.818974,S,,
2.819233,W,,
2.819492,D,,
2.819751,R,,
2.82001,8,,
2.820268,2,,
2.820527,0,,
2.820786,1,,
2.821045,0,,
2.821304,0,,
2.821563,\r,,
2.821822,\n,,
2.828906,S,,
2.829165,W,,
2.829424,D,,
2.829683,R,,
2.829942,8,,
2.830201,1,,
2.830459,0,,
2.830718,1,,
2.830977,0,,
2.831236,0,,
2.831495,\r,,
2.831754,\n,,
2.838867,S,,
2.839126,W,,
2.839385,D,,
2.839644,R,,
2.839903,8,,
2.840162,2,,
2.840421,0,,
2.84068,1,,
2.840939,0,,
2.841197,0,,
2.841456,\r,,
2.841715,\n,,
2.848848,S,,
2.849107,W,,
2.849366,D,,
2.849625,R,,
2.849884,8,,
2.850143,1,,
2.850401,0,,
2.85066,1,,
2.850919,0,,
2.851178,0,,
2.851437,\r,,
2.851696,\n,,
2.908577,S,,
2.908836,W,,
2.909095,D,,
2.909354,R,,
2.909612,8,,
2.909871,2,,
2.91013,0,,
2.910389,1,,
2.910648,0,,
2.910907,0,,
2.911166,\r,,
2.911425,\n,,
2.918525,S,,
2.918785,W,,
2.919044,D,,
2.919302,R,,
2.919561,8,,
2.91982,1,,
2.920079,0,,
2.920338,1,,
2.920596,0,,
2.920855,0,,
2.921114,\r,,
2.921373,\n,,
2.928514,S,,
2.928773,W,,
2.929032,D,,
2.929291,R,,
2.92955,8,,
2.929808,2,,
2.930067,0,,
2.930326,1,,
2.930585,0,,
2.930844,0,,
2.931103,\r,,
2.931362,\n,,
2.938448,S,,
2.938707,W,,
2.938966,D,,
2.939224,R,,
2.939483,8,,
2.939742,1,,
2.940001,0,,
2.94026,1,,
2.940519,0,,
2.940778,0,,
2.941037,\r,,
2.941296,\n,,
2.948399,S,,
2.948658,W,,
2.948917,D,,
2.949176,R,,
2.949435,8,,
2.949694,2,,
2.949953,0,,
2.950212,1,,
2.950471,0,,
2.95073,0,,
2.950989,\r,,
2.951248,\n,,
3.067918,S,,
3.068177,W,,
3.068436,D,,
3.068695,R,,
3.068954,8,,
3.069213,1,,
3.069472,0,,
3.069731,1,,
3.069989,0,,
3.070248,0,,
3.070507,\r,,
3.070766,\n,,
3.07785,S,,
3.078109,W,,
3.078368,D,,
3.078627,R,,
3.078886,8,,
3.079145,2,,
3.079404,0,,
3.079663,1,,
3.079922,0,,
